,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Region I,Ilocos Norte,Solsona,Municipality,1.74,2.17,3.91,6.78,0.44,11.12,2.62,2.67,4.60,0.21,10.09,21.22,87.80,0.00,0.00,0.30,88.10,109.31,27.72,0.73,7.12,0.03,0.12,8.08,16.07,15.05,0.00,58.85,50.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,0.00,0.00,15.49,0.00,0.00,0.00,0.00,15.49,34.98,190.68,225.66,0.00,0.00,225.66
,Region I,Ilocos Norte,Vintar,Municipality,1.97,2.46,4.42,5.03,0.45,9.90,3.11,2.70,0.00,1.86,7.66,17.56,165.16,0.00,0.00,0.00,165.16,182.72,64.35,0.80,10.14,0.00,4.12,7.65,22.71,19.51,0.00,106.57,76.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.82,0.00,0.00,51.82,0.00,0.00,0.00,0.00,51.82,24.33,392.27,416.60,0.00,0.00,416.60
,Region I,Ilocos Sur,Alilem,Municipality,2.55,3.19,5.74,3.95,0.10,9.79,0.61,0.93,0.00,0.06,1.60,11.39,56.98,0.00,0.00,0.00,56.98,68.37,25.05,4.00,3.77,0.38,0.04,2.88,11.07,3.04,0.00,39.16,29.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,0.00,0.00,2.23,0.00,0.00,0.00,0.00,2.23,26.98,346.40,373.37,4.88,99.90,268.60
,Region I,Ilocos Sur,Banayoyo,Municipality,0.15,0.19,0.35,2.00,0.10,2.45,0.83,0.53,0.00,0.75,2.12,4.57,43.87,0.00,0.00,0.00,43.87,48.44,24.72,0.24,3.42,0.00,0.00,2.17,5.82,42.01,0.58,73.12,-24.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,116.37,0.00,0.00,116.37,2.78,0.00,2.78,0.00,119.15,-143.80,450.64,306.84,42.05,109.19,155.61
,Region I,Ilocos Sur,Bantay,Municipality,1.73,2.16,3.89,32.28,0.45,36.61,4.38,16.08,0.00,0.16,20.63,57.24,91.43,0.00,0.00,0.00,91.43,148.67,49.28,0.24,14.29,0.44,0.00,7.28,22.26,13.59,1.15,86.28,62.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.17,62.22,115.71,177.93,0.00,50.03,127.91
,Region I,Ilocos Sur,Burgos,Municipality,0.17,0.21,0.38,1.17,0.09,1.64,1.21,0.60,0.64,1.88,4.34,5.98,53.42,0.00,0.00,0.00,53.42,59.40,25.26,0.20,7.23,0.00,0.00,3.13,10.55,4.32,0.00,40.14,19.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.27,697.67,716.94,0.00,346.36,370.58
,Region I,Ilocos Sur,Cabugao,Municipality,0.84,1.04,1.88,8.88,0.38,11.13,3.58,5.41,13.80,0.29,23.07,34.21,96.63,0.00,0.00,0.00,96.63,130.84,42.72,6.64,6.32,7.33,0.00,7.78,28.06,10.25,19.29,100.31,30.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.65,0.00,0.00,162.65,12.43,0.00,12.43,0.00,175.07,-144.55,"1,083.83",939.28,0.00,0.00,939.28
,Region I,Ilocos Sur,Caoayan,Municipality,0.27,0.34,0.62,50.14,0.15,50.91,0.88,1.00,4.39,0.00,6.26,57.17,58.74,0.00,0.04,0.15,58.93,116.10,26.19,0.02,4.34,0.00,0.00,4.92,9.29,11.06,1.31,47.84,68.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.56,0.00,0.00,42.56,3.62,0.00,3.62,0.00,46.18,22.08,82.50,104.58,5.61,9.99,88.97
,Region I,Ilocos Sur,Cervantes,Municipality,0.21,0.26,0.47,4.54,0.21,5.22,1.67,1.89,1.78,0.01,5.35,10.57,90.45,0.00,0.00,0.00,90.45,101.02,49.36,0.24,6.61,0.00,0.00,6.09,12.94,3.45,0.00,65.75,35.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.62,25.98,0.00,0.00,25.98,0.00,0.00,0.00,0.00,25.98,9.92,90.40,100.32,0.00,45.71,54.61
,Region I,Ilocos Sur,Galimuyod,Municipality,0.41,0.51,0.91,2.00,0.04,2.96,1.16,0.33,0.72,0.00,2.21,5.17,48.46,0.00,0.00,0.00,48.46,53.64,26.53,0.13,12.32,0.00,0.00,3.29,15.74,3.16,0.00,45.43,8.20,0.00,0.00,0.00,0.00,19.35,0.00,19.35,0.00,19.35,219.67,0.00,0.00,219.67,0.00,0.00,0.00,0.00,219.67,-192.12,582.81,390.69,0.00,0.00,390.69
,Region I,Ilocos Sur,Gregorio Del Pilar,Municipality,0.10,0.12,0.21,0.57,0.07,0.86,0.12,0.09,0.00,0.23,0.44,1.30,41.63,0.00,0.00,0.00,41.63,42.93,23.79,0.05,2.46,0.00,0.00,10.67,13.18,2.82,0.00,39.79,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14,369.79,372.93,21.12,104.62,247.19
,Region I,Ilocos Sur,Lidlidda,Municipality,0.19,0.24,0.44,1.38,0.08,1.89,0.59,0.35,0.00,1.47,2.41,4.31,40.80,0.00,0.05,0.00,40.85,45.16,18.84,0.30,3.85,0.00,0.00,4.36,8.52,2.69,0.00,30.05,15.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.38,4.47,0.00,0.00,4.47,0.00,0.00,0.00,1.71,6.18,9.32,265.35,274.66,8.36,186.24,80.06
,Region I,Ilocos Sur,Magsingal,Municipality,0.63,0.79,1.42,4.00,0.19,5.61,2.17,4.20,0.00,0.01,6.38,11.99,84.71,0.00,0.00,0.00,84.71,96.70,38.84,3.80,6.28,0.00,0.00,5.49,15.56,4.38,3.21,62.00,34.70,0.00,0.00,0.00,0.00,127.27,0.00,127.27,0.00,127.27,134.70,0.00,0.00,134.70,3.18,0.00,3.18,0.00,137.88,24.09,861.20,885.29,0.00,198.91,686.38
,Region I,Ilocos Sur,Nagbukel,Municipality,0.07,0.09,0.16,0.84,0.06,1.06,0.27,0.35,0.00,0.22,0.83,1.89,43.20,0.00,0.00,0.00,43.20,45.09,17.80,0.07,1.49,0.01,0.00,3.94,5.51,3.59,0.00,26.90,18.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69,0.00,0.00,2.69,0.00,0.00,0.00,0.00,2.69,15.50,420.27,435.78,0.00,90.13,345.64
,Region I,Ilocos Sur,Narvacan,Municipality,1.19,1.48,2.67,10.51,0.05,13.24,3.02,2.84,16.44,0.00,22.29,35.53,110.60,0.00,0.00,0.00,110.60,146.13,37.68,0.00,7.07,0.00,0.00,5.15,12.22,16.78,0.00,66.67,79.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.53,0.00,0.00,15.53,0.00,0.00,0.00,0.00,15.53,63.92,730.14,794.06,0.00,0.00,794.06
,Region I,Ilocos Sur,Quirino,Municipality,0.17,0.21,0.38,1.03,0.08,1.49,0.45,2.46,0.00,0.01,2.91,4.40,77.36,0.00,0.00,0.00,77.36,81.76,35.66,0.26,11.02,0.00,0.00,7.78,19.07,30.88,0.15,85.76,-4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.06,0.00,0.00,72.06,0.84,0.00,0.84,0.00,72.91,-76.91,178.64,101.73,0.00,2.00,99.73
,Region I,Ilocos Sur,Salcedo,Municipality,0.41,0.52,0.93,2.53,0.16,3.61,0.95,1.65,0.00,3.90,6.50,10.11,59.78,0.00,0.00,0.00,59.78,69.89,30.66,0.21,4.84,0.82,0.00,8.33,14.20,7.40,0.00,52.26,17.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.84,0.00,0.00,22.84,0.00,0.00,0.00,0.00,22.84,-5.21,"1,750.69","1,745.48",71.19,205.03,"1,469.26"
,Region I,Ilocos Sur,San Emilio,Municipality,0.18,0.22,0.39,1.19,0.10,1.68,0.39,1.19,0.00,0.32,1.91,3.59,60.01,0.00,0.00,0.00,60.01,63.60,26.93,0.00,3.24,0.00,0.00,1.45,4.69,3.04,0.00,34.66,28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.83,0.00,0.00,3.83,0.00,0.00,0.00,0.00,3.83,25.11,680.11,705.23,0.00,144.20,561.03
,Region I,Ilocos Sur,San Esteban,Municipality,0.39,0.49,0.88,1.81,0.32,3.01,1.19,1.22,1.02,0.50,3.93,6.94,43.75,0.00,0.00,0.00,43.75,50.69,21.78,0.00,2.59,0.00,0.00,3.41,6.00,2.00,0.00,29.77,20.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.14,0.00,0.00,8.14,0.00,0.00,0.00,0.00,8.14,12.78,312.87,325.65,26.22,156.45,142.97
,Region I,Ilocos Sur,San Ildefonso,Municipality,0.42,0.53,0.95,7.95,0.22,9.12,1.07,3.62,0.00,0.62,5.31,14.43,42.27,0.00,0.00,0.00,42.27,56.70,23.13,0.25,3.79,0.61,0.00,5.20,9.84,10.22,0.00,43.18,13.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.76,36.99,0.00,0.00,36.99,0.14,0.00,0.14,1.77,38.90,-24.62,154.17,129.55,0.00,39.09,90.46
,Region I,Ilocos Sur,San Juan,Municipality,0.99,1.24,2.23,3.56,0.17,5.95,1.70,3.62,0.00,0.50,5.83,11.78,75.34,0.00,0.00,0.00,75.34,87.13,29.57,0.70,9.62,0.00,2.39,6.34,19.05,239.23,0.00,287.85,-200.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.92,0.00,0.00,14.92,0.00,0.00,0.00,0.00,14.92,-215.65,"1,146.32",930.67,0.00,0.00,930.67
,Region I,Ilocos Sur,San Vicente,Municipality,0.36,0.45,0.80,1.73,0.16,2.68,1.56,2.68,0.00,0.00,4.25,6.93,49.20,0.00,0.00,0.00,49.20,56.13,25.05,0.15,4.10,0.00,0.00,4.28,8.53,2.55,0.00,36.13,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,389.46,409.45,0.00,0.00,409.45
,Region I,Ilocos Sur,Santa,Municipality,0.38,0.48,0.86,5.57,0.12,6.54,0.99,0.45,0.38,0.03,1.85,8.39,65.92,0.00,0.00,0.00,65.92,74.31,30.72,0.33,7.26,0.60,0.00,7.82,16.02,4.92,0.00,51.66,22.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.54,0.00,0.00,26.54,0.00,0.00,0.00,0.00,26.54,-3.89,129.50,125.61,0.00,29.98,95.63
,Region I,Ilocos Sur,Santa Catalina,Municipality,0.33,0.41,0.74,1.80,0.18,2.72,1.02,0.55,0.00,0.03,1.60,4.32,50.65,0.00,0.00,0.00,50.65,54.97,25.88,0.40,2.59,0.65,0.00,4.81,8.44,1.38,0.00,35.70,19.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.70,40.70,8.88,0.00,0.00,8.88,0.00,0.00,0.00,0.00,8.88,51.09,240.02,291.11,0.00,0.00,291.11
,Region I,Ilocos Sur,Santa Cruz,Municipality,1.17,1.46,2.63,5.50,0.38,8.50,2.94,4.52,6.55,0.04,14.04,22.54,99.03,0.00,0.00,0.00,99.03,121.57,43.04,1.27,13.06,0.00,0.00,10.35,24.67,14.06,0.00,81.78,39.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,5.60,0.55,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.55,44.85,717.57,762.42,0.00,210.59,551.83
,Region I,Ilocos Sur,Santa Lucia,Municipality,1.26,1.57,2.83,5.36,0.34,8.52,3.32,1.81,3.89,0.00,9.02,17.54,72.23,0.00,0.00,0.00,72.23,89.77,38.12,0.98,8.05,0.00,0.00,7.24,16.27,9.36,3.38,67.13,22.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,0.00,0.00,4.47,3.57,0.00,3.57,0.00,8.05,14.59,903.42,918.01,0.00,332.24,585.77
,Region I,Ilocos Sur,Santa Maria,Municipality,0.62,0.78,1.41,8.28,0.35,10.03,4.00,2.96,8.69,0.46,16.11,26.14,79.75,0.00,0.00,0.00,79.75,105.89,31.16,0.14,4.91,0.00,0.00,5.18,10.23,44.02,0.00,85.41,20.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,1.27,0.00,0.00,1.27,0.00,0.00,0.00,0.00,1.27,19.34,778.54,797.88,0.00,67.34,730.54
,Region I,Ilocos Sur,Santiago,Municipality,0.46,0.61,1.07,3.49,0.12,4.67,1.34,1.09,0.22,0.45,3.09,7.77,62.85,0.00,0.00,0.00,62.85,70.61,35.48,0.46,3.72,0.00,0.00,6.37,10.55,2.89,0.03,48.94,21.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.58,0.00,0.00,8.58,0.39,0.00,0.39,0.00,8.97,12.70,334.52,347.22,4.00,177.96,165.25
,Region I,Ilocos Sur,Santo Domingo,Municipality,0.40,0.50,0.90,5.36,0.37,6.63,2.51,1.92,5.08,0.15,9.67,16.30,77.28,0.00,0.00,0.00,77.28,93.58,35.24,0.34,3.52,0.00,0.00,4.91,8.77,5.67,0.00,49.68,43.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.52,0.00,0.00,14.52,0.00,0.00,0.00,0.00,14.52,29.38,263.23,292.61,0.00,0.00,292.61
,Region I,Ilocos Sur,Sigay,Municipality,0.03,0.03,0.06,0.54,0.06,0.66,0.17,0.63,0.00,0.36,1.16,1.83,44.86,0.00,0.00,0.00,44.86,46.69,23.11,0.00,1.18,0.00,0.00,1.49,2.66,2.42,0.00,28.19,18.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.85,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.85,17.74,394.94,412.68,0.00,0.00,412.68
,Region I,Ilocos Sur,Sinait,Municipality,1.66,2.07,3.73,9.10,0.44,13.27,4.78,2.04,2.83,25.14,34.79,48.05,74.59,0.00,0.00,0.00,74.59,122.65,35.71,0.22,4.62,0.00,0.00,7.08,11.92,11.25,0.00,58.88,63.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.77,"2,192.52","2,256.29",0.00,0.00,"2,256.29"
,Region I,Ilocos Sur,Sugpon,Municipality,0.18,0.22,0.40,0.38,0.08,0.86,0.14,1.09,0.00,0.00,1.23,2.09,44.53,0.00,0.00,0.00,44.53,46.62,21.05,0.05,2.39,0.00,1.06,0.91,4.41,6.42,0.00,31.88,14.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.74,0.00,0.00,14.74,0.00,0.00,0.00,0.00,14.74,-0.01,253.40,253.40,0.00,42.02,211.38
,Region I,Ilocos Sur,Suyo,Municipality,0.24,0.30,0.54,1.15,0.29,1.98,0.61,3.53,0.00,0.07,4.21,6.19,62.33,0.00,0.00,0.00,62.33,68.51,31.26,0.00,4.95,0.00,0.00,3.56,8.51,47.45,0.00,87.22,-18.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.09,0.00,0.00,11.09,0.00,0.00,0.00,0.00,11.09,-29.80,136.14,106.34,0.00,0.00,106.34
,Region I,Ilocos Sur,Tagudin,Municipality,1.47,1.84,3.31,15.24,0.97,19.52,6.45,5.06,7.05,0.62,19.18,38.70,108.42,0.00,0.00,0.00,108.42,147.12,59.05,0.90,5.47,1.04,0.00,27.63,35.04,19.05,2.08,115.22,31.90,0.00,0.00,0.00,0.00,32.50,0.00,32.50,0.00,32.50,0.77,0.00,0.00,0.77,1.12,0.00,1.12,0.00,1.89,62.51,373.24,435.75,0.00,0.00,435.75
,Region I,La Union,Agoo,Municipality,5.55,6.94,12.49,40.77,2.20,55.47,12.90,38.98,0.00,0.76,52.65,108.11,127.50,0.06,0.00,0.00,127.56,235.67,62.61,2.46,16.23,0.77,0.00,9.33,28.79,18.18,0.32,109.90,125.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.26,2.57,0.00,2.57,0.00,2.83,122.94,263.03,385.96,23.28,9.25,353.44
,Region I,La Union,Aringay,Municipality,3.61,4.51,8.12,13.70,0.99,22.81,7.78,8.60,5.89,0.00,22.27,45.08,110.74,0.00,0.00,0.00,110.75,155.83,38.09,1.41,13.23,0.26,0.15,4.24,19.29,12.86,2.43,72.67,83.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,0.00,0.00,7.07,4.42,0.00,4.42,5.97,17.47,65.69,188.66,254.35,12.56,26.29,215.49
,Region I,La Union,Bacnotan,Municipality,7.49,9.36,16.85,24.62,1.46,42.93,7.49,15.04,0.00,3.48,26.00,68.93,101.38,0.03,0.00,0.00,101.41,170.34,61.35,2.01,9.07,0.00,0.00,13.45,24.54,6.27,5.92,98.07,72.27,0.00,0.00,0.00,0.00,19.93,0.00,19.93,1.97,21.89,76.06,0.00,0.00,76.06,9.87,0.00,9.87,0.00,85.93,8.23,552.86,561.09,28.77,84.65,447.68
,Region I,La Union,Bagulin,Municipality,0.50,0.63,1.13,1.21,0.16,2.50,0.42,0.45,0.00,0.04,0.91,3.41,64.89,0.07,0.00,0.00,64.96,68.37,25.10,0.04,5.99,0.00,0.00,6.19,12.22,2.48,3.96,43.76,24.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,0.00,0.00,13.70,3.02,0.00,3.02,0.00,16.72,7.90,59.74,67.63,2.36,13.03,52.24
,Region I,La Union,Balaoan,Municipality,3.15,3.94,7.08,8.34,1.15,16.58,4.93,8.24,0.00,0.00,13.17,29.75,94.68,0.00,0.00,0.00,94.68,124.43,53.91,1.30,4.86,0.00,0.00,11.63,17.78,11.46,0.00,83.15,41.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.34,1.34,18.38,0.00,0.00,18.38,0.00,0.00,0.00,0.00,18.38,24.24,"1,829.90","1,854.14",0.00,0.00,"1,854.14"
,Region I,La Union,Bangar,Municipality,1.89,2.37,4.26,16.36,0.09,20.71,2.93,8.04,0.00,0.00,10.96,31.67,86.94,0.01,0.00,0.00,86.95,118.62,25.99,0.68,4.35,0.75,0.00,6.16,11.94,5.78,0.00,43.71,74.91,0.00,0.00,0.00,0.00,67.96,0.00,67.96,0.00,67.96,12.13,0.00,0.00,12.13,0.00,0.00,0.00,0.00,12.13,130.73,154.88,285.61,0.00,3.24,282.38
,Region I,La Union,Bauang,Municipality,10.93,13.66,24.59,48.85,2.36,75.80,15.25,4.47,11.79,0.08,31.60,107.40,147.48,0.14,0.00,0.00,147.62,255.02,86.27,2.56,18.93,0.00,0.00,7.34,28.83,34.65,1.43,151.18,103.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.88,0.00,0.00,52.88,2.60,0.00,2.60,36.10,91.58,12.26,349.75,362.01,24.15,8.21,329.65
,Region I,La Union,Burgos,Municipality,0.43,0.54,0.97,2.24,0.12,3.34,1.39,1.69,0.00,0.00,3.08,6.42,52.11,0.00,0.00,0.00,52.11,58.53,20.08,0.41,5.32,0.69,0.00,2.73,9.15,2.81,0.00,32.04,26.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.78,0.00,0.00,6.78,0.00,0.00,0.00,0.00,6.78,19.72,51.34,71.06,0.13,14.69,56.24
,Region I,La Union,Caba,Municipality,1.07,1.33,2.40,2.91,0.19,5.51,3.59,5.16,0.00,0.11,8.86,14.37,67.83,0.00,0.00,0.00,67.83,82.21,34.11,0.65,3.56,0.00,2.66,6.42,13.29,4.15,2.01,53.56,28.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.23,0.00,0.00,11.23,0.34,0.00,0.34,0.00,11.57,17.08,67.29,84.37,0.00,0.00,84.37
,Region I,La Union,Luna,Municipality,1.28,1.60,2.87,8.19,0.94,12.01,4.07,11.14,0.00,0.02,15.23,27.23,86.76,0.00,0.00,0.00,86.76,113.99,35.35,4.31,6.92,0.00,0.46,2.62,14.31,4.13,0.00,53.79,60.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.03,0.00,0.00,13.03,0.00,0.00,0.00,0.00,13.03,47.17,71.91,119.08,0.00,0.00,119.08
,Region I,La Union,Naguilian,Municipality,2.38,2.97,5.34,15.48,0.84,21.67,8.77,11.65,15.27,0.34,36.04,57.70,116.16,0.60,0.00,0.01,116.78,174.48,37.43,0.44,13.02,0.00,0.00,4.38,17.84,18.02,5.29,78.58,95.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,1.28,45.29,0.00,0.00,45.29,3.02,0.00,3.02,0.00,48.30,48.88,203.75,252.62,0.00,0.00,252.62
,Region I,La Union,Pugo,Municipality,1.20,1.50,2.70,3.38,0.27,6.35,2.07,3.33,0.00,0.24,5.65,12.00,65.08,0.02,0.08,0.00,65.18,77.18,26.41,0.18,4.20,0.03,0.00,5.45,9.87,11.42,1.58,49.28,27.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.60,0.00,0.00,0.60,2.79,0.00,2.79,0.00,3.39,24.79,143.73,168.51,0.00,0.00,168.51
,Region I,La Union,Rosario,Municipality,5.27,6.58,11.85,52.17,1.81,65.83,9.01,25.19,0.00,0.31,34.50,100.33,122.74,0.11,0.00,0.37,123.22,223.55,73.85,2.27,8.78,0.00,0.00,11.38,22.44,15.95,2.85,115.08,108.47,0.00,0.00,0.00,0.00,14.74,0.00,14.74,6.48,21.21,73.80,0.00,0.00,73.80,1.98,0.00,1.98,0.00,75.77,53.91,282.99,336.89,0.00,0.00,336.89
,Region I,La Union,San Gabriel,Municipality,0.66,0.83,1.49,1.79,0.26,3.55,1.52,3.51,0.00,0.25,5.28,8.82,74.38,0.01,0.00,0.09,74.48,83.30,22.55,0.14,5.51,0.00,0.00,5.57,11.22,2.86,0.00,36.63,46.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.67,146.87,193.54,0.00,0.00,193.54
,Region I,La Union,San Juan,Municipality,3.63,4.54,8.18,15.34,1.05,24.56,4.44,19.20,0.00,0.88,24.52,49.09,93.21,0.02,0.00,0.00,93.23,142.31,16.34,0.74,1.22,0.13,0.00,1.17,3.26,5.83,0.45,25.88,116.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.62,0.00,0.00,2.62,3.80,0.00,3.80,0.00,6.42,110.01,326.35,436.36,0.00,0.00,436.36
,Region I,La Union,Santo Tomas,Municipality,1.41,1.76,3.17,7.08,0.23,10.48,4.86,8.23,0.00,0.08,13.16,23.64,94.68,0.00,0.00,0.00,94.68,118.32,34.39,0.02,4.10,0.06,0.00,10.57,14.75,3.88,0.00,53.02,65.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,1.66,4.36,0.00,0.00,4.36,0.00,0.00,0.00,0.00,4.36,62.61,483.73,546.34,0.00,0.00,546.34
,Region I,La Union,Santol,Municipality,0.50,0.63,1.13,1.03,0.24,2.40,1.08,0.28,0.87,0.37,2.60,5.00,62.53,0.00,0.00,0.00,62.53,67.53,27.72,0.46,1.49,0.00,0.00,2.93,4.88,8.47,0.85,41.92,25.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,13.03,0.00,0.00,13.03,1.75,0.00,1.75,0.00,14.78,10.94,135.91,146.84,0.00,0.00,146.84
,Region I,La Union,Sudipen,Municipality,1.27,1.59,2.85,3.14,0.17,6.17,1.41,2.18,0.00,0.34,3.93,10.10,67.24,0.00,0.00,0.00,67.24,77.33,30.52,0.11,4.55,0.00,0.00,3.47,8.13,3.73,0.54,42.94,34.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,1.59,0.42,0.00,0.00,0.42,1.92,0.00,1.92,0.00,2.34,33.65,188.47,222.12,0.00,0.00,222.12
,Region I,La Union,Tubao,Municipality,0.83,1.03,1.86,2.87,0.33,5.06,1.08,3.01,0.00,0.01,4.11,9.16,81.20,0.01,0.00,0.00,81.21,90.37,23.93,0.36,6.63,0.00,0.00,5.82,12.80,2.76,0.00,39.49,50.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.49,0.00,0.00,26.49,0.00,0.00,0.00,0.00,26.49,24.39,84.69,109.08,0.00,0.00,109.08
,Region I,Pangasinan,Agno,Municipality,1.20,1.50,2.71,5.02,0.38,8.11,0.59,6.19,0.00,0.03,6.81,14.92,95.28,0.00,0.00,2.51,97.79,112.71,52.25,0.67,10.13,0.00,0.00,5.45,16.26,9.55,0.04,78.11,34.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.92,0.00,0.00,31.92,0.83,0.00,0.83,0.00,32.75,1.86,86.04,87.90,0.00,13.99,73.91
,Region I,Pangasinan,Aguilar,Municipality,8.15,15.04,23.20,5.16,0.37,28.73,2.76,2.13,2.44,0.17,7.50,36.23,119.74,0.00,4.16,0.00,123.90,160.12,54.69,2.30,9.41,0.00,0.00,8.84,20.56,9.50,0.00,84.75,75.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.01,0.00,0.00,30.01,0.00,0.00,0.00,0.00,30.01,45.36,67.38,112.74,10.48,0.00,102.26
,Region I,Pangasinan,Alcala,Municipality,1.42,1.78,3.20,9.72,0.45,13.37,3.12,0.46,3.64,0.00,7.23,20.59,103.03,0.00,0.00,0.00,103.03,123.63,48.44,0.33,6.68,0.00,0.00,5.33,12.34,10.46,0.45,71.69,51.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,6.50,1.44,0.00,1.44,0.00,7.94,44.00,148.22,192.22,0.00,0.00,192.22
,Region I,Pangasinan,Anda,Municipality,2.02,2.52,4.54,3.51,0.53,8.59,4.97,2.20,5.39,0.00,12.56,21.14,97.19,0.00,0.00,0.00,97.19,118.34,45.38,1.89,13.67,0.00,0.00,6.73,22.29,6.27,0.83,74.77,43.57,0.00,0.00,0.00,0.00,36.00,0.00,36.00,0.00,36.00,7.24,0.00,0.00,7.24,0.00,0.00,0.00,0.00,7.24,72.33,128.63,200.96,0.00,59.31,141.65
,Region I,Pangasinan,Asingan,Municipality,1.97,2.47,4.44,11.97,0.72,17.13,2.20,2.11,7.54,0.50,12.35,29.48,118.29,0.00,0.00,0.00,118.29,147.77,53.29,1.35,10.71,0.00,0.00,5.65,17.71,11.40,0.00,82.39,65.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,0.00,0.00,11.05,0.00,0.00,0.00,0.00,11.05,54.32,92.26,146.58,0.75,0.54,145.29
,Region I,Pangasinan,Balungao,Municipality,0.83,1.03,1.86,6.52,0.52,8.89,0.63,7.83,2.81,0.00,11.26,20.16,81.20,0.00,0.00,0.00,81.20,101.36,30.46,0.89,5.09,0.03,8.99,3.87,18.87,9.67,0.00,59.00,42.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,0.00,0.00,11.61,0.00,0.00,0.00,0.00,11.61,30.75,123.84,154.59,0.00,1.73,152.86
